label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.20815,0.785397,-0.0,0.305041,0.692252,-0.019079,0.356647,0.538334,-0.023523,0.38561,0.422159,-0.029229,0.434848,0.356868,-0.026153,0.299056,0.440881,-0.005301,0.330636,0.381398,-0.033769,0.31735,0.487881,-0.039396,0.295223,0.504161,-0.041541,0.234031,0.441804,-0.012352,0.276801,0.381585,-0.04803,0.272896,0.506024,-0.053266,0.251304,0.513142,-0.051648,0.174185,0.47137,-0.023801,0.213099,0.408129,-0.068169,0.226266,0.529933,-0.052817,0.205768,0.541775,-0.034151,0.115722,0.504214,-0.035544,0.152235,0.463232,-0.063462,0.17281,0.535546,-0.047432,0.159516,0.547283,-0.030581
A,0.212989,0.781683,-0.0,0.309595,0.691273,-0.021101,0.363137,0.538929,-0.026215,0.392445,0.422013,-0.032053,0.441552,0.357035,-0.029158,0.308572,0.44228,-0.005347,0.337457,0.381476,-0.034301,0.323827,0.487137,-0.040639,0.302881,0.507878,-0.042746,0.244505,0.44294,-0.011369,0.28392,0.377895,-0.048271,0.278774,0.503152,-0.053821,0.258033,0.515865,-0.051621,0.184449,0.470094,-0.022016,0.220778,0.40377,-0.067795,0.231547,0.525616,-0.051877,0.211745,0.540893,-0.031847,0.12425,0.500304,-0.033053,0.161048,0.451823,-0.061763,0.178521,0.526449,-0.044305,0.162861,0.542092,-0.025805
A,0.216663,0.783009,-0.0,0.315143,0.687164,-0.019638,0.366165,0.537479,-0.026204,0.394551,0.420846,-0.034336,0.445541,0.358082,-0.033983,0.308984,0.441246,-0.003014,0.339063,0.380082,-0.034088,0.327485,0.486013,-0.042611,0.306832,0.51334,-0.045636,0.246246,0.441962,-0.010696,0.284641,0.376313,-0.049203,0.28077,0.5018,-0.055829,0.260669,0.520079,-0.053965,0.186537,0.468384,-0.023221,0.222936,0.400058,-0.070687,0.234477,0.522585,-0.055389,0.216222,0.544591,-0.034925,0.125716,0.500514,-0.036056,0.162275,0.450387,-0.066523,0.18111,0.526407,-0.049614,0.167441,0.546964,-0.03072
A,0.215562,0.780313,-0.0,0.314537,0.688624,-0.015741,0.367214,0.536777,-0.017253,0.395876,0.420878,-0.020997,0.448206,0.361429,-0.01584,0.310901,0.441883,0.003695,0.342797,0.379455,-0.024962,0.32779,0.484935,-0.031408,0.307115,0.502777,-0.033708,0.246466,0.441355,-0.004539,0.28815,0.375437,-0.041086,0.281663,0.499368,-0.046961,0.26056,0.508509,-0.044667,0.186736,0.466888,-0.017604,0.225368,0.399128,-0.062833,0.236338,0.522003,-0.047478,0.215296,0.536865,-0.027679,0.126847,0.495108,-0.03083,0.164759,0.448158,-0.058615,0.183992,0.522288,-0.041773,0.169047,0.536989,-0.023636
A,0.213985,0.780625,-0.0,0.313215,0.691189,-0.016162,0.369047,0.53842,-0.017902,0.399017,0.422224,-0.02162,0.452742,0.363691,-0.016531,0.313175,0.443031,0.00148,0.345157,0.38157,-0.026057,0.328333,0.487014,-0.031188,0.307637,0.502937,-0.033188,0.247019,0.442069,-0.006854,0.290258,0.37487,-0.043401,0.282517,0.498382,-0.048932,0.261205,0.508015,-0.046412,0.18658,0.469526,-0.019755,0.22499,0.40232,-0.064774,0.236887,0.523577,-0.049852,0.216529,0.537951,-0.030607,0.127334,0.499681,-0.032766,0.165051,0.452906,-0.060642,0.18533,0.526025,-0.044537,0.171928,0.53976,-0.027248
A,0.214402,0.781714,-0.0,0.312122,0.694262,-0.017087,0.368075,0.541833,-0.020565,0.398248,0.425359,-0.026,0.450012,0.364665,-0.023136,0.312889,0.443714,-0.000557,0.345066,0.38412,-0.029314,0.32753,0.487505,-0.034847,0.305891,0.507707,-0.036749,0.250208,0.443648,-0.009265,0.291056,0.37667,-0.047812,0.282519,0.501113,-0.052818,0.261971,0.516746,-0.04938,0.190043,0.46941,-0.022679,0.227138,0.401511,-0.070317,0.236302,0.525192,-0.054589,0.217533,0.545569,-0.033886,0.128801,0.500209,-0.036101,0.164712,0.449714,-0.066616,0.182752,0.526436,-0.050383,0.170382,0.54507,-0.032298
A,0.212845,0.784979,-0.0,0.312047,0.694166,-0.016811,0.3684,0.542285,-0.020389,0.398022,0.425977,-0.025711,0.449056,0.363432,-0.022777,0.31011,0.439611,-0.001718,0.345995,0.386128,-0.029561,0.328403,0.490631,-0.035184,0.304736,0.507795,-0.037641,0.246354,0.438806,-0.01047,0.291474,0.376134,-0.048881,0.282996,0.50167,-0.05527,0.26,0.515557,-0.053101,0.186839,0.466238,-0.023333,0.227553,0.398751,-0.070094,0.236802,0.523098,-0.054683,0.214645,0.540995,-0.034656,0.126985,0.498515,-0.036125,0.164995,0.44944,-0.066005,0.183534,0.525108,-0.049556,0.169462,0.541053,-0.031593
A,0.212396,0.785861,-1e-06,0.311129,0.701577,-0.019284,0.368926,0.546313,-0.023223,0.399053,0.426392,-0.028862,0.452804,0.36703,-0.025893,0.316579,0.446672,-0.002963,0.344786,0.384397,-0.032766,0.327604,0.488875,-0.038353,0.309086,0.511889,-0.039945,0.252836,0.446368,-0.010636,0.289767,0.380425,-0.048628,0.281196,0.504602,-0.051713,0.263595,0.520702,-0.047202,0.191773,0.471184,-0.023497,0.226159,0.405371,-0.071464,0.234658,0.529611,-0.054655,0.218583,0.552245,-0.033143,0.129703,0.500825,-0.036686,0.163398,0.451633,-0.067425,0.180469,0.529599,-0.050952,0.169322,0.549772,-0.032555
A,0.212494,0.789107,-1e-06,0.312284,0.698691,-0.018232,0.368458,0.545609,-0.02199,0.39762,0.427101,-0.0275,0.450256,0.366057,-0.02417,0.312107,0.444728,-0.002043,0.342492,0.382377,-0.031399,0.325688,0.488463,-0.037133,0.304622,0.510699,-0.038932,0.247875,0.444595,-0.010083,0.285146,0.378793,-0.047343,0.278116,0.505658,-0.050864,0.25898,0.520402,-0.046973,0.186922,0.469599,-0.02311,0.222168,0.401588,-0.069488,0.231902,0.526536,-0.052047,0.213484,0.546836,-0.030706,0.125063,0.499944,-0.036457,0.159877,0.448833,-0.065567,0.177449,0.52504,-0.047914,0.163683,0.543265,-0.028981
A,0.209059,0.788075,-1e-06,0.308926,0.70039,-0.017984,0.365222,0.545521,-0.021325,0.394764,0.426744,-0.026559,0.447498,0.365613,-0.022797,0.312369,0.448186,-0.003153,0.339575,0.379984,-0.032382,0.324018,0.487561,-0.036813,0.304486,0.510603,-0.037388,0.247931,0.447812,-0.011187,0.283354,0.377907,-0.048481,0.276764,0.505938,-0.051164,0.25808,0.520255,-0.046463,0.186329,0.472539,-0.02409,0.220041,0.402669,-0.071154,0.229987,0.529293,-0.05323,0.211917,0.549205,-0.031189,0.123862,0.501151,-0.037177,0.158188,0.448274,-0.066877,0.175708,0.5259,-0.048889,0.161477,0.544788,-0.029446
A,0.208146,0.787672,-1e-06,0.306586,0.700539,-0.018552,0.363908,0.54469,-0.022581,0.395021,0.425233,-0.028301,0.449632,0.365521,-0.025337,0.310869,0.445337,-0.004916,0.339826,0.379823,-0.033691,0.323125,0.486627,-0.037763,0.304302,0.509208,-0.038648,0.247165,0.444364,-0.012862,0.284546,0.377455,-0.048733,0.276862,0.503034,-0.050359,0.259304,0.516258,-0.045785,0.185723,0.470021,-0.02574,0.220561,0.404128,-0.07182,0.230073,0.528394,-0.05421,0.213876,0.547927,-0.033287,0.123486,0.50078,-0.038882,0.156826,0.451719,-0.068613,0.175072,0.529003,-0.051844,0.164327,0.547638,-0.033897
A,0.210855,0.787588,-1e-06,0.308864,0.701375,-0.018272,0.366658,0.54529,-0.021957,0.398216,0.426374,-0.027619,0.452299,0.365672,-0.024652,0.313698,0.44766,-0.003722,0.341728,0.379428,-0.033268,0.324308,0.486672,-0.038023,0.305996,0.509863,-0.039091,0.250085,0.448149,-0.011907,0.28707,0.37775,-0.048727,0.278566,0.503159,-0.050594,0.260702,0.517668,-0.045578,0.188348,0.473342,-0.025131,0.222864,0.404839,-0.071806,0.231542,0.529666,-0.053644,0.215183,0.550713,-0.031814,0.125623,0.50238,-0.038644,0.158716,0.452151,-0.068175,0.176597,0.530238,-0.050518,0.165827,0.549833,-0.031633
A,0.211887,0.787562,-0.0,0.309407,0.702267,-0.022308,0.36659,0.546661,-0.02767,0.39836,0.425062,-0.033901,0.45169,0.362444,-0.031286,0.316435,0.44941,-0.001966,0.342635,0.383449,-0.03283,0.326559,0.490254,-0.040468,0.308758,0.517937,-0.042784,0.252936,0.448102,-0.007594,0.289183,0.378846,-0.044819,0.280584,0.504425,-0.048648,0.262844,0.523563,-0.044288,0.190814,0.472321,-0.018894,0.224129,0.404887,-0.066582,0.232091,0.528732,-0.050606,0.216263,0.551529,-0.029214,0.128212,0.501997,-0.030719,0.1627,0.453469,-0.061243,0.178407,0.531767,-0.044491,0.166099,0.551326,-0.025556
A,0.214135,0.786286,-1e-06,0.313098,0.700809,-0.018461,0.370814,0.545459,-0.021046,0.403096,0.426978,-0.025396,0.45849,0.368979,-0.020845,0.320384,0.448726,0.000944,0.347734,0.383742,-0.028589,0.329113,0.490432,-0.034768,0.310725,0.510682,-0.036885,0.255141,0.447572,-0.006483,0.293171,0.380755,-0.043113,0.283271,0.506885,-0.046412,0.264978,0.51833,-0.04219,0.192927,0.472952,-0.019315,0.227233,0.406974,-0.065782,0.235298,0.531456,-0.048923,0.217911,0.547523,-0.02783,0.130384,0.50129,-0.032502,0.164408,0.455707,-0.06107,0.181142,0.53341,-0.043762,0.168674,0.548414,-0.025305
A,0.220497,0.788344,-1e-06,0.319132,0.701197,-0.018035,0.376667,0.545038,-0.021128,0.408128,0.427139,-0.025973,0.463332,0.36942,-0.022238,0.321161,0.449115,-0.00137,0.352168,0.387546,-0.030533,0.334218,0.492511,-0.036137,0.312872,0.514695,-0.038081,0.257308,0.446975,-0.009608,0.295954,0.382931,-0.047064,0.286915,0.508723,-0.050819,0.266585,0.522592,-0.046905,0.196401,0.471278,-0.022914,0.232689,0.402614,-0.069697,0.241787,0.526964,-0.053044,0.223092,0.545943,-0.032224,0.134164,0.501954,-0.036524,0.170695,0.45299,-0.067095,0.188997,0.531713,-0.050726,0.175929,0.550383,-0.032632
A,0.221413,0.788552,-1e-06,0.320282,0.703032,-0.018904,0.378672,0.547478,-0.022053,0.410852,0.429966,-0.026811,0.466549,0.371574,-0.022613,0.327768,0.450826,-0.002017,0.35563,0.386951,-0.031672,0.337419,0.492704,-0.036987,0.316992,0.512316,-0.03851,0.261443,0.448104,-0.009873,0.301722,0.381368,-0.04796,0.292226,0.507185,-0.052144,0.271641,0.517953,-0.048273,0.199377,0.473462,-0.022756,0.23587,0.405551,-0.070377,0.245282,0.530672,-0.053655,0.225494,0.546318,-0.032471,0.137299,0.502481,-0.035959,0.175169,0.454704,-0.066171,0.192446,0.532493,-0.048987,0.177047,0.547683,-0.030277
A,0.219262,0.785525,-1e-06,0.321731,0.70094,-0.015832,0.379479,0.545988,-0.017541,0.410722,0.429355,-0.021763,0.465302,0.36945,-0.017255,0.328738,0.450946,-0.002076,0.35718,0.382825,-0.030347,0.340139,0.490617,-0.033557,0.321702,0.510999,-0.033867,0.260954,0.448943,-0.011492,0.302342,0.378286,-0.050514,0.293779,0.505279,-0.054659,0.273482,0.518456,-0.050438,0.19855,0.475091,-0.02522,0.236616,0.404659,-0.072983,0.246919,0.532515,-0.054701,0.225589,0.551576,-0.032191,0.136487,0.502901,-0.039032,0.175872,0.452791,-0.068913,0.194015,0.530952,-0.050314,0.177102,0.547194,-0.030438
A,0.219567,0.787902,-1e-06,0.318827,0.705288,-0.014998,0.376259,0.547392,-0.016421,0.406972,0.429904,-0.020355,0.460157,0.370837,-0.015527,0.326674,0.450549,-0.00443,0.355038,0.379949,-0.032061,0.336964,0.489862,-0.034493,0.319113,0.512124,-0.034539,0.259723,0.449318,-0.014071,0.299134,0.377188,-0.051992,0.289976,0.504984,-0.054344,0.270719,0.519986,-0.049155,0.197249,0.475074,-0.027694,0.233315,0.402316,-0.074129,0.242916,0.531115,-0.054473,0.2235,0.552836,-0.03162,0.134835,0.50292,-0.041362,0.171848,0.455438,-0.070784,0.189724,0.535807,-0.051906,0.175455,0.553775,-0.032031
A,0.21588,0.787175,-1e-06,0.315959,0.706348,-0.016336,0.376015,0.544813,-0.018182,0.407713,0.426744,-0.021561,0.462442,0.370585,-0.015726,0.324286,0.445443,-0.009038,0.353512,0.380431,-0.037336,0.332071,0.491906,-0.038979,0.313399,0.508821,-0.039067,0.255397,0.443984,-0.018161,0.29756,0.37668,-0.056971,0.287036,0.504946,-0.058546,0.268105,0.513314,-0.053332,0.192838,0.471409,-0.031211,0.229668,0.404023,-0.07796,0.23944,0.530587,-0.058707,0.220995,0.544557,-0.037093,0.13244,0.500284,-0.044332,0.168603,0.459396,-0.07348,0.187037,0.539047,-0.055896,0.174821,0.551402,-0.037933
A,0.214387,0.786893,-1e-06,0.315257,0.707687,-0.015488,0.375409,0.545482,-0.016545,0.407255,0.426848,-0.018963,0.461644,0.370051,-0.012211,0.324515,0.445636,-0.010559,0.353481,0.380213,-0.037196,0.332673,0.492907,-0.037516,0.314325,0.510258,-0.036972,0.254743,0.444097,-0.019707,0.296827,0.377178,-0.056531,0.286757,0.505808,-0.057362,0.26748,0.514058,-0.05221,0.191941,0.47199,-0.032395,0.229292,0.403786,-0.077187,0.239468,0.530769,-0.057766,0.220198,0.544474,-0.036699,0.131918,0.501235,-0.045064,0.168916,0.460092,-0.07319,0.187186,0.539075,-0.055616,0.173786,0.55077,-0.038013
A,0.216102,0.788293,-1e-06,0.317429,0.703372,-0.014448,0.375574,0.54585,-0.016705,0.407013,0.428169,-0.021543,0.462163,0.36942,-0.018141,0.320705,0.4486,-0.004211,0.352396,0.386415,-0.03152,0.33423,0.492909,-0.034183,0.314022,0.511753,-0.034956,0.254293,0.447404,-0.014612,0.297728,0.382383,-0.05264,0.288424,0.509206,-0.05581,0.267783,0.522061,-0.051913,0.19275,0.474081,-0.028941,0.233373,0.407121,-0.076055,0.242114,0.534484,-0.057818,0.22127,0.554226,-0.036312,0.131284,0.504234,-0.043149,0.17055,0.456699,-0.073804,0.188477,0.536093,-0.056521,0.174185,0.553362,-0.038138
A,0.216048,0.788955,-1e-06,0.317227,0.707535,-0.017281,0.375579,0.550049,-0.019747,0.406091,0.430004,-0.024094,0.461031,0.370386,-0.019713,0.325072,0.454102,-0.003995,0.35456,0.388715,-0.032351,0.336854,0.495678,-0.035421,0.316815,0.516208,-0.035723,0.257997,0.450914,-0.012547,0.29854,0.383905,-0.050918,0.289449,0.5116,-0.053892,0.269606,0.52412,-0.049219,0.195785,0.475918,-0.025649,0.234264,0.40889,-0.073388,0.242971,0.536733,-0.055319,0.222475,0.553993,-0.033276,0.134346,0.504556,-0.038906,0.17364,0.45692,-0.069616,0.190122,0.535759,-0.052236,0.173785,0.550765,-0.033409
A,0.216841,0.788729,-1e-06,0.318303,0.706097,-0.016382,0.376159,0.549924,-0.019282,0.40601,0.430767,-0.024156,0.45961,0.37005,-0.020659,0.323818,0.453266,-0.004867,0.354393,0.389557,-0.03261,0.336238,0.495795,-0.035451,0.315678,0.516159,-0.035982,0.257419,0.45116,-0.014169,0.299325,0.383407,-0.052472,0.289621,0.510663,-0.055645,0.268984,0.524729,-0.051345,0.195527,0.477016,-0.027671,0.234756,0.41011,-0.075118,0.242658,0.536746,-0.057123,0.221885,0.554481,-0.035441,0.134009,0.506863,-0.04117,0.173278,0.458209,-0.071771,0.189621,0.536541,-0.054371,0.173848,0.551658,-0.035851
A,0.215629,0.787274,-1e-06,0.317154,0.706448,-0.014299,0.376326,0.547656,-0.015712,0.407117,0.427537,-0.019309,0.462982,0.36918,-0.014457,0.32303,0.451587,-0.00527,0.355621,0.388029,-0.030971,0.33704,0.495604,-0.031646,0.316001,0.512745,-0.031429,0.255213,0.449188,-0.015322,0.299672,0.38077,-0.053096,0.290449,0.50864,-0.055779,0.26873,0.521955,-0.05135,0.193209,0.476142,-0.028933,0.234713,0.405964,-0.075701,0.244482,0.535322,-0.056944,0.221416,0.554852,-0.035036,0.132479,0.505731,-0.042338,0.172727,0.45673,-0.073043,0.190919,0.535472,-0.055868,0.174385,0.550496,-0.037634
A,0.216794,0.789571,-1e-06,0.318264,0.706219,-0.017645,0.376384,0.549165,-0.020847,0.406704,0.430142,-0.025661,0.460083,0.367976,-0.021967,0.322304,0.452651,-0.00571,0.353513,0.389888,-0.033488,0.336528,0.495586,-0.036775,0.314893,0.514516,-0.037534,0.255858,0.450512,-0.014251,0.297742,0.385043,-0.052173,0.289599,0.512495,-0.055918,0.268112,0.525048,-0.052129,0.194262,0.476746,-0.027014,0.234206,0.408214,-0.074096,0.243514,0.535813,-0.056262,0.22148,0.552987,-0.034744,0.133111,0.506679,-0.039894,0.173689,0.45822,-0.070492,0.190404,0.536674,-0.05294,0.172762,0.551433,-0.03417
A,0.222245,0.788639,-1e-06,0.322897,0.70252,-0.014875,0.380346,0.546283,-0.016774,0.410702,0.428963,-0.020847,0.466274,0.371443,-0.016265,0.324982,0.447423,-0.001632,0.357845,0.388863,-0.028349,0.340077,0.495675,-0.031473,0.319251,0.513064,-0.032603,0.257506,0.445603,-0.01137,0.303572,0.379706,-0.04878,0.294304,0.50544,-0.052853,0.272046,0.518265,-0.049192,0.196188,0.472856,-0.025119,0.238282,0.406318,-0.071353,0.248395,0.531939,-0.054235,0.225697,0.549964,-0.033272,0.136083,0.503606,-0.038828,0.177667,0.458902,-0.06838,0.195383,0.535239,-0.051319,0.178333,0.548597,-0.033085
A,0.224573,0.787506,-1e-06,0.326342,0.701301,-0.01802,0.385193,0.544542,-0.020354,0.416677,0.427313,-0.024895,0.471173,0.367388,-0.020278,0.333201,0.448186,-0.003163,0.36141,0.383336,-0.030907,0.343648,0.493134,-0.034486,0.324739,0.509268,-0.035552,0.264293,0.44739,-0.011185,0.307504,0.38107,-0.049633,0.299783,0.508421,-0.054093,0.278799,0.518061,-0.050382,0.202689,0.475742,-0.023624,0.241741,0.405125,-0.070012,0.253534,0.532629,-0.052086,0.23027,0.549932,-0.030445,0.141866,0.50287,-0.03653,0.182716,0.4598,-0.065265,0.200807,0.536232,-0.047529,0.182602,0.549057,-0.028703
A,0.230145,0.793567,-1e-06,0.332472,0.704254,-0.019462,0.392374,0.54669,-0.021688,0.422568,0.431768,-0.025413,0.475634,0.372321,-0.019204,0.341341,0.446002,-0.005246,0.367778,0.385788,-0.034141,0.347766,0.49657,-0.037867,0.329111,0.509247,-0.03877,0.271539,0.4453,-0.01277,0.314308,0.383041,-0.05086,0.305368,0.509914,-0.054125,0.285284,0.513694,-0.049965,0.209554,0.473048,-0.025066,0.24864,0.403944,-0.071628,0.259792,0.530856,-0.053455,0.23685,0.543524,-0.032024,0.148953,0.499732,-0.038001,0.190785,0.458859,-0.066362,0.208258,0.535737,-0.048328,0.188821,0.546579,-0.029488
A,0.23797,0.793586,-1e-06,0.340997,0.701024,-0.016874,0.398065,0.54629,-0.018591,0.430846,0.433684,-0.022805,0.483855,0.375191,-0.017524,0.346097,0.449531,-0.000251,0.376155,0.387253,-0.030472,0.357156,0.498765,-0.036895,0.336506,0.510096,-0.03946,0.275756,0.44941,-0.008533,0.322085,0.385851,-0.047567,0.31512,0.512926,-0.053264,0.293179,0.515575,-0.050547,0.213763,0.478118,-0.021522,0.254533,0.407562,-0.067983,0.268364,0.532973,-0.050974,0.243744,0.545447,-0.030125,0.153301,0.50427,-0.034996,0.196124,0.460157,-0.062621,0.216694,0.535338,-0.044536,0.197667,0.547601,-0.025532
A,0.244307,0.793696,-1e-06,0.346154,0.705649,-0.017543,0.404352,0.54977,-0.020682,0.43417,0.433813,-0.025964,0.487743,0.375652,-0.021801,0.346389,0.447794,-0.003317,0.381137,0.389963,-0.033045,0.36189,0.501795,-0.037573,0.339507,0.513326,-0.039111,0.2786,0.447844,-0.011854,0.327156,0.388106,-0.051503,0.319794,0.518269,-0.055668,0.297244,0.522389,-0.051977,0.217836,0.476106,-0.024861,0.260434,0.408182,-0.07294,0.272037,0.538418,-0.054232,0.246991,0.552296,-0.032075,0.157689,0.503319,-0.038137,0.200346,0.460075,-0.06765,0.219821,0.538534,-0.049428,0.201282,0.550669,-0.030267
A,0.24717,0.792477,-1e-06,0.351105,0.705436,-0.017716,0.410764,0.54612,-0.019809,0.441346,0.430082,-0.023895,0.497217,0.375812,-0.019044,0.353943,0.450138,-0.005318,0.389189,0.391547,-0.032308,0.370259,0.502091,-0.035662,0.346748,0.513583,-0.036841,0.284583,0.449998,-0.012869,0.336638,0.390337,-0.04842,0.32901,0.517144,-0.051454,0.303895,0.522047,-0.047677,0.223949,0.478902,-0.024677,0.269824,0.411459,-0.068304,0.2829,0.538318,-0.050046,0.254737,0.553073,-0.029145,0.164834,0.506114,-0.037016,0.212327,0.461076,-0.063667,0.231737,0.536373,-0.045505,0.209426,0.549735,-0.027048
A,0.255837,0.792381,-1e-06,0.35771,0.708407,-0.019739,0.418055,0.547931,-0.021984,0.446623,0.431455,-0.025646,0.501211,0.375618,-0.019525,0.356928,0.447721,-0.001725,0.395489,0.391565,-0.03376,0.377725,0.502293,-0.041403,0.352145,0.514837,-0.044241,0.289345,0.446943,-0.008687,0.340315,0.392811,-0.046572,0.334078,0.521582,-0.050172,0.308956,0.524239,-0.046124,0.229512,0.472662,-0.02128,0.27469,0.410963,-0.067605,0.287054,0.539885,-0.049633,0.259873,0.551948,-0.028112,0.171869,0.50098,-0.034653,0.219876,0.457869,-0.062471,0.237811,0.535841,-0.044308,0.214045,0.548802,-0.025277
A,0.263253,0.790578,-1e-06,0.365525,0.703639,-0.022154,0.426345,0.543514,-0.024616,0.456082,0.427179,-0.027811,0.512184,0.374925,-0.020985,0.366936,0.445483,-0.003709,0.404516,0.391361,-0.033179,0.385043,0.502603,-0.03878,0.359506,0.510287,-0.040595,0.298218,0.445639,-0.00884,0.351518,0.391767,-0.044885,0.345024,0.519814,-0.048509,0.320222,0.519798,-0.044908,0.23924,0.473735,-0.01941,0.286173,0.412404,-0.064193,0.299019,0.540164,-0.047535,0.269775,0.548952,-0.027178,0.182493,0.500423,-0.030937,0.232272,0.458519,-0.057455,0.250154,0.53376,-0.040077,0.223698,0.544025,-0.021992
A,0.270723,0.786842,-1e-06,0.374025,0.701131,-0.022416,0.432891,0.546922,-0.025796,0.460727,0.431578,-0.030572,0.512854,0.374394,-0.02567,0.378077,0.447936,-0.002063,0.413163,0.389836,-0.032181,0.396335,0.498944,-0.038522,0.372797,0.512992,-0.040295,0.311711,0.447022,-0.007222,0.362044,0.388386,-0.04537,0.355525,0.515486,-0.05078,0.332054,0.52119,-0.04765,0.252652,0.473459,-0.017936,0.298116,0.409943,-0.064749,0.308839,0.53682,-0.048998,0.280358,0.549021,-0.028311,0.193869,0.498672,-0.029571,0.243525,0.458217,-0.057967,0.259437,0.532104,-0.041411,0.233523,0.541189,-0.023333
A,0.274175,0.789321,-1e-06,0.377097,0.702421,-0.019394,0.438529,0.551021,-0.022928,0.467643,0.437077,-0.027825,0.519403,0.377746,-0.023551,0.380918,0.446687,-0.004737,0.420677,0.3969,-0.032854,0.400525,0.503596,-0.03824,0.373973,0.510552,-0.040596,0.313434,0.444343,-0.011827,0.371059,0.391408,-0.04833,0.361284,0.516826,-0.053413,0.334335,0.519402,-0.051137,0.254849,0.470556,-0.023406,0.306875,0.4078,-0.068363,0.315831,0.534891,-0.05178,0.284896,0.545426,-0.031682,0.197974,0.497039,-0.035545,0.251119,0.456991,-0.063507,0.266539,0.531568,-0.04635,0.239632,0.540188,-0.028379
A,0.284426,0.792181,-0.0,0.384287,0.704067,-0.020385,0.443518,0.553615,-0.026234,0.474313,0.440973,-0.033375,0.524982,0.377802,-0.031808,0.389262,0.451313,-0.004728,0.426017,0.402106,-0.03449,0.410871,0.505135,-0.041901,0.387448,0.518516,-0.045062,0.324645,0.446858,-0.01206,0.376869,0.394255,-0.048122,0.368658,0.515389,-0.053954,0.344025,0.51924,-0.052759,0.265088,0.470614,-0.024289,0.314726,0.412012,-0.07017,0.323532,0.533836,-0.055333,0.298041,0.54506,-0.036609,0.206365,0.498641,-0.03704,0.257582,0.462638,-0.067055,0.273856,0.537763,-0.051129,0.252994,0.54878,-0.033865
A,0.287911,0.787437,-0.0,0.391078,0.698735,-0.021028,0.448547,0.552669,-0.027437,0.479302,0.441351,-0.035242,0.528673,0.376139,-0.033915,0.393183,0.447482,-0.003262,0.430042,0.398942,-0.035039,0.416228,0.503304,-0.043904,0.393377,0.516718,-0.047127,0.329657,0.444689,-0.010321,0.38296,0.396536,-0.048088,0.375858,0.519523,-0.054994,0.351722,0.522034,-0.053998,0.2714,0.467969,-0.022681,0.322417,0.411838,-0.070315,0.329954,0.536113,-0.055637,0.302816,0.546188,-0.036045,0.213522,0.494226,-0.035632,0.266715,0.459987,-0.066037,0.280572,0.534653,-0.049505,0.255373,0.543672,-0.031136
A,0.294984,0.790648,-0.0,0.400026,0.702128,-0.018722,0.460244,0.549613,-0.024136,0.489324,0.438095,-0.031349,0.541862,0.379059,-0.02954,0.399407,0.442698,-0.00099,0.438025,0.393962,-0.033166,0.423175,0.500396,-0.042952,0.400006,0.517522,-0.046721,0.336012,0.441905,-0.009011,0.391382,0.394299,-0.045459,0.383304,0.516613,-0.051468,0.35808,0.521295,-0.050191,0.278098,0.466069,-0.022434,0.332595,0.410553,-0.06839,0.339292,0.532587,-0.053097,0.311853,0.543993,-0.033636,0.221214,0.495041,-0.036365,0.277836,0.458262,-0.065259,0.290491,0.533556,-0.04799,0.263803,0.543681,-0.029512
